customer_id,age,gender,location,income_level,education,account_age_days,total_orders,avg_order_value,last_order_days_ago,product_category_preference,email_open_rate,website_visits_per_month,mobile_app_user,loyalty_program_member,customer_service_interactions,cart_abandonment_rate,review_count,avg_rating_given,social_media_follower,conversion_rate,lifetime_value,churn_probability,response_to_marketing
CUST008068,49,Female,Suburban,Medium,Bachelor,834,3,96.94,3,Sports,31.6,7,Yes,No,0.0,,1.0,4.2,No,27.5,318.39,22.9,1
CUST008069,38,Male,Rural,Medium,PhD,22,0,47.87,27,Fashion,,5,Yes,No,0.0,63.5,0.0,3.6,No,5.9,0.0,49.8,0
CUST008070,33,Female,Urban,High,Bachelor,1232,12,124.56,0,Fashion,52.7,9,Yes,No,0.0,31.5,2.0,4.7,Yes,24.2,1731.04,40.9,0
CUST008071,49,Female,Urban,Very High,Bachelor,52,0,209.45,72,Fashion,37.4,6,No,No,0.0,25.7,0.0,4.3,No,18.1,0.0,38.2,0
CUST008072,46,Female,Suburban,High,PhD,379,5,166.22,14,Fashion,25.9,11,Yes,No,0.0,37.7,0.0,4.1,Yes,12.8,895.68,22.9,0
CUST008073,30,Male,Suburban,Medium,Bachelor,93,0,55.23,71,Electronics,19.8,11,Yes,No,0.0,40.6,0.0,,No,0.0,0.0,35.4,0
CUST008074,28,Female,Urban,Medium,Bachelor,373,4,86.8,245,Electronics,66.3,25,Yes,No,,17.9,1.0,3.9,Yes,26.5,416.26,51.8,1
CUST008075,18,Female,Suburban,Low,Bachelor,1578,11,24.65,43,Books,17.9,14,No,No,1.0,62.6,1.0,4.5,No,6.8,285.71,55.2,0
CUST008076,39,Non-binary,Urban,High,Bachelor,105,1,100.1,101,Sports,29.5,10,Yes,No,2.0,55.8,0.0,,No,18.0,108.96,43.3,1
CUST008077,37,Female,Rural,High,Master,75,0,85.88,59,Fashion,19.7,6,No,No,0.0,39.9,0.0,4.2,No,16.4,0.0,31.7,1
CUST008078,51,Female,Suburban,High,Bachelor,174,1,60.8,87,Books,46.2,5,Yes,No,0.0,24.3,1.0,4.3,Yes,29.9,69.23,36.1,1
CUST008079,42,Male,Urban,High,Bachelor,1981,29,84.95,36,Fashion,43.1,12,Yes,No,,29.8,6.0,4.6,No,16.5,2782.09,23.8,0
CUST008080,54,Female,Rural,High,PhD,269,2,224.05,52,Books,29.1,4,Yes,No,0.0,41.7,0.0,4.4,Yes,8.7,487.22,42.5,1
CUST008081,29,Male,Urban,Medium,High School,557,5,77.53,37,Sports,70.0,19,No,No,0.0,18.5,0.0,2.6,Yes,35.1,469.06,22.5,1
CUST008082,51,Male,Suburban,Very High,High School,268,7,369.05,20,Sports,59.3,3,No,No,0.0,19.8,1.0,4.7,No,30.8,3042.93,11.2,1
CUST008083,31,Male,Urban,Medium,Bachelor,780,8,92.21,0,Electronics,57.3,12,Yes,No,0.0,25.5,0.0,,No,25.0,864.49,15.9,1
CUST008084,47,Female,Urban,Medium,High School,752,7,56.73,47,Home,53.1,4,Yes,No,0.0,19.6,2.0,3.8,Yes,16.7,460.37,17.3,1
CUST008085,20,Male,Urban,Medium,Master,1661,15,74.82,71,Electronics,23.1,20,Yes,Yes,1.0,39.0,1.0,3.9,No,1.2,1200.08,43.4,0
CUST008086,40,Male,Urban,Medium,High School,276,2,48.31,46,Fashion,41.4,8,Yes,No,0.0,25.9,0.0,4.5,No,27.1,108.62,31.8,1
CUST008087,18,Male,Rural,Medium,PhD,187,4,120.95,70,Fashion,42.0,8,No,No,0.0,42.9,0.0,4.1,No,12.9,544.76,37.4,0
CUST008088,34,Female,Urban,Medium,High School,967,9,90.51,43,Home,52.3,16,Yes,No,0.0,29.1,1.0,4.7,Yes,33.4,942.4,21.1,1
CUST008089,43,Female,Urban,Medium,Master,123,1,72.12,70,Books,32.5,12,Yes,No,0.0,50.4,0.0,4.5,No,21.9,79.15,50.3,0
CUST008090,31,Male,Suburban,Low,High School,799,6,45.55,44,Home,54.2,15,Yes,No,1.0,22.2,1.0,4.3,Yes,20.8,317.74,33.5,0
CUST008091,25,Female,Suburban,Low,High School,830,4,51.96,28,Electronics,41.5,15,Yes,No,0.0,29.0,1.0,4.6,No,0.0,233.72,35.0,0
CUST008092,48,Male,Rural,High,Master,1491,27,135.73,4,Electronics,41.8,3,Yes,Yes,2.0,34.8,2.0,,Yes,29.5,4124.26,34.3,0
CUST008093,36,Male,Suburban,High,Bachelor,770,13,47.3,39,Fashion,53.7,8,Yes,Yes,1.0,33.0,4.0,3.3,No,59.2,713.96,25.8,0
CUST008094,32,Male,Suburban,High,Master,113,2,130.64,82,Home,25.8,9,No,No,0.0,53.6,1.0,3.9,No,18.4,281.5,36.4,0
CUST008095,38,Male,Urban,High,Master,276,2,137.76,57,Home,6.9,20,No,No,0.0,69.1,0.0,4.5,No,0.0,281.22,34.2,0
CUST008096,69,Female,Urban,Very High,PhD,54,1,296.29,31,Home,37.7,2,No,No,0.0,48.1,0.0,5.0,No,12.3,329.8,41.0,1
CUST008097,51,Male,Urban,Very High,PhD,1103,23,306.4,20,Home,54.1,2,Yes,No,3.0,30.9,3.0,3.8,No,21.3,8190.96,22.1,0
CUST008098,51,Female,Urban,High,Master,927,12,141.19,30,Electronics,24.2,7,No,No,0.0,50.3,1.0,4.5,No,18.6,1817.28,36.9,1
CUST008099,43,Non-binary,Urban,Medium,High School,520,8,67.27,9,Home,29.0,16,No,No,0.0,38.6,2.0,4.7,No,28.1,584.98,44.2,0
CUST008100,39,Male,Suburban,Medium,High School,2632,24,105.5,46,Home,32.9,12,Yes,No,1.0,32.5,3.0,4.0,No,0.0,2781.91,43.0,0
CUST008101,18,Male,Urban,Low,High School,192,1,10.0,73,Electronics,8.7,17,Yes,No,0.0,,0.0,4.7,No,3.8,10.26,61.0,1
CUST008102,29,Female,Rural,Medium,Bachelor,1319,7,78.4,4,Fashion,3.4,6,Yes,No,0.0,56.4,,4.0,No,0.0,554.4,43.3,1
CUST008103,32,Male,Rural,Low,Master,124,1,34.68,51,Fashion,31.0,7,Yes,No,0.0,,,4.4,Yes,22.4,37.91,36.5,1
CUST008104,18,Male,Suburban,Low,High School,1551,7,42.54,21,Fashion,38.1,18,Yes,No,1.0,45.6,1.0,4.7,No,13.2,331.82,34.2,0
CUST008105,24,Male,Suburban,Medium,Bachelor,188,2,93.94,174,Fashion,20.9,11,No,No,0.0,43.7,0.0,4.3,No,1.3,199.66,67.4,0
CUST008106,18,Female,Urban,Low,PhD,820,8,20.35,1,Sports,47.1,25,No,Yes,0.0,40.0,2.0,4.4,No,31.0,185.8,30.9,0
CUST008107,37,Female,Urban,Medium,High School,79,1,99.99,51,Home,18.7,10,Yes,No,0.0,36.4,0.0,4.9,No,2.0,105.6,18.2,1
CUST008108,47,Male,Rural,Very High,PhD,396,0,181.04,68,Electronics,24.3,9,Yes,No,0.0,40.9,0.0,4.3,No,20.8,0.0,47.9,1
CUST008109,51,Male,Urban,Medium,Master,2667,30,53.47,68,Home,50.0,7,Yes,No,2.0,27.5,8.0,4.7,Yes,24.9,1844.71,31.3,1
CUST008110,42,Male,Urban,Medium,Master,264,2,86.06,102,Electronics,37.1,12,Yes,No,,43.1,0.0,4.4,Yes,11.3,191.28,47.5,0
CUST008111,26,Male,Urban,Low,High School,864,8,21.51,44,Fashion,21.3,16,Yes,No,0.0,37.1,1.0,4.4,Yes,16.5,183.08,57.1,0
CUST008112,18,Female,Suburban,Medium,Bachelor,331,4,93.43,22,Electronics,18.6,17,Yes,No,0.0,51.3,1.0,,No,9.4,394.57,55.9,0
CUST008113,18,Female,Urban,Low,Bachelor,464,5,43.58,139,Fashion,18.2,20,Yes,No,1.0,50.4,0.0,,No,12.4,229.8,66.3,0
CUST008114,22,Male,Rural,Medium,Master,488,9,43.14,16,Home,61.8,4,Yes,No,0.0,16.6,0.0,4.9,Yes,9.8,460.24,7.6,1
CUST008115,27,Male,Urban,Medium,Master,488,2,40.52,49,Fashion,15.1,13,Yes,No,0.0,62.0,,4.2,No,8.5,84.71,54.1,0
CUST008116,36,Male,Rural,Medium,Bachelor,434,6,28.95,319,Home,25.7,7,No,No,0.0,57.2,0.0,4.5,Yes,21.5,187.09,80.7,0
CUST008117,25,Male,Rural,Low,Bachelor,118,0,10.0,58,Fashion,46.5,12,No,No,0.0,34.4,0.0,4.7,No,0.0,0.0,26.2,1
CUST008118,42,Female,Suburban,High,PhD,8,1,71.63,9,Home,,11,Yes,No,0.0,47.8,,4.0,No,0.0,74.36,52.2,0
CUST008119,35,Male,Suburban,High,Bachelor,734,6,87.09,81,Books,51.3,7,No,No,0.0,25.0,1.0,4.7,Yes,31.4,602.96,24.4,0
CUST008120,38,Male,Urban,Medium,High School,826,11,49.53,29,Home,61.7,14,No,No,1.0,15.8,1.0,2.5,No,26.6,645.68,35.2,1
CUST008121,51,Male,Rural,Medium,High School,1173,14,63.56,44,Home,27.6,2,No,No,2.0,42.2,4.0,4.4,No,10.6,963.52,30.0,0
CUST008122,23,Female,Suburban,Medium,High School,1452,8,10.0,44,Books,25.7,11,Yes,No,1.0,,0.0,3.4,No,22.5,86.17,26.2,0
CUST008123,43,Female,Urban,High,PhD,127,0,198.43,165,Fashion,23.1,14,No,No,0.0,59.6,,3.8,No,26.3,0.0,58.1,0
CUST008124,37,Male,Suburban,Medium,Bachelor,1474,13,127.93,25,Home,33.4,6,Yes,Yes,0.0,35.2,2.0,4.1,No,5.2,1829.73,23.8,1
CUST008125,33,Male,Urban,Medium,PhD,169,1,49.87,8,Electronics,15.6,16,Yes,No,0.0,63.2,0.0,4.7,No,23.0,52.2,62.7,0
CUST008126,48,Male,Suburban,Medium,Master,596,5,81.13,59,Fashion,23.4,3,No,No,0.0,60.4,0.0,4.8,No,3.0,434.13,51.7,0
CUST008127,48,Female,Urban,High,Bachelor,229,1,77.15,1,Electronics,10.5,10,No,No,0.0,64.2,0.0,4.1,No,10.3,79.58,25.1,0
CUST008128,26,Female,Suburban,High,Master,85,2,47.32,50,Books,40.6,7,Yes,No,0.0,27.8,2.0,4.5,Yes,12.9,106.17,34.4,1
CUST008129,35,Female,Suburban,Medium,Bachelor,34,0,34.48,16,Books,,15,Yes,No,,19.7,,3.5,No,18.2,0.0,41.5,1
CUST008130,41,Male,Urban,High,PhD,295,4,148.93,36,Electronics,25.1,15,No,No,,42.1,1.0,4.8,No,14.5,640.58,22.3,1
CUST008131,34,Female,Rural,Medium,Master,2274,16,48.57,23,Home,49.3,8,No,No,0.0,39.8,2.0,3.7,No,19.8,892.06,24.1,1
CUST008132,45,Male,Suburban,Very High,Bachelor,471,7,149.46,48,Sports,30.3,7,No,No,0.0,52.4,3.0,3.9,Yes,14.2,1141.32,53.4,1
CUST008133,41,Female,Suburban,High,Bachelor,26,0,97.41,17,Books,18.6,9,No,No,0.0,48.2,0.0,4.5,Yes,16.2,0.0,47.4,1
CUST008134,59,Female,Rural,High,Master,965,12,124.09,10,Books,21.8,2,Yes,No,1.0,52.9,4.0,4.8,No,13.1,1586.47,38.8,0
CUST008135,19,Female,Rural,Medium,High School,114,0,44.13,23,Fashion,39.1,3,No,No,0.0,36.4,0.0,4.2,Yes,13.5,0.0,20.2,1
CUST008136,36,Male,Suburban,Low,Bachelor,39,0,50.26,43,Sports,34.9,9,Yes,No,0.0,26.8,0.0,4.2,No,13.1,0.0,31.4,0
CUST008137,27,Male,Urban,Low,High School,910,10,39.76,33,Electronics,47.7,18,No,No,2.0,28.5,0.0,4.9,Yes,0.0,454.5,24.3,1
CUST008138,45,Male,Suburban,Medium,Master,435,6,46.31,225,Electronics,59.3,7,Yes,No,0.0,22.3,1.0,4.8,No,41.6,327.29,43.9,0
CUST008139,18,Male,Rural,Low,High School,1890,8,10.0,31,Fashion,48.6,4,Yes,No,0.0,37.2,1.0,4.5,No,3.0,91.66,27.7,0
CUST008140,42,Female,Suburban,Very High,PhD,891,14,310.94,202,Home,38.2,9,Yes,No,1.0,48.6,2.0,3.8,Yes,24.9,4852.03,82.1,1
CUST008141,30,Male,Suburban,Low,High School,206,2,63.92,1,Home,39.9,14,Yes,No,0.0,31.6,,,No,19.2,143.14,27.2,0
CUST008142,29,Female,Rural,Medium,Bachelor,2376,18,110.87,60,Fashion,53.9,6,No,Yes,1.0,35.6,2.0,4.7,No,20.7,2318.36,19.1,0
CUST008143,20,Female,Urban,Low,Bachelor,1059,3,61.32,23,Fashion,18.4,14,Yes,No,0.0,41.1,0.0,,No,0.0,194.11,41.1,0
CUST008144,32,Male,Urban,Medium,High School,236,1,53.25,28,Books,11.2,15,Yes,No,0.0,,1.0,4.4,Yes,2.6,55.04,30.0,0
CUST008145,51,Male,Rural,Very High,PhD,270,8,170.42,30,Fashion,23.9,7,No,No,1.0,36.2,1.0,4.6,Yes,19.5,1461.11,36.8,0
CUST008146,37,Female,Urban,Medium,High School,465,4,57.72,41,Books,21.0,6,No,No,0.0,36.8,0.0,2.5,No,32.5,245.43,45.5,1
CUST008147,45,Female,Urban,High,Bachelor,575,8,92.58,78,Books,19.3,8,Yes,No,0.0,37.9,0.0,,Yes,23.6,783.52,40.7,0
CUST008148,57,Male,Rural,High,High School,727,11,68.39,43,Books,49.6,4,No,No,0.0,30.4,2.0,4.0,Yes,24.5,864.23,32.2,0
CUST008149,41,Male,Suburban,Very High,Master,172,5,71.89,11,Electronics,20.2,5,No,No,0.0,52.5,,3.6,No,13.3,381.23,33.6,1
CUST008150,31,Female,Suburban,Low,High School,34,0,21.91,69,Electronics,42.6,18,Yes,No,0.0,31.8,0.0,4.0,Yes,4.5,0.0,34.9,0
CUST008151,43,Female,Suburban,Medium,Bachelor,560,4,81.59,31,Home,39.6,9,No,No,1.0,42.4,0.0,4.7,No,30.6,365.13,5.0,1
CUST008152,31,Female,Urban,High,Bachelor,572,8,178.94,28,Home,25.1,8,Yes,No,0.0,42.8,2.0,3.5,No,0.0,1539.31,28.9,0
CUST008153,31,Female,Suburban,Medium,Bachelor,1945,17,90.36,2,Fashion,10.3,6,Yes,No,,65.1,3.0,3.9,No,3.9,1583.59,46.9,0
CUST008154,19,Female,Suburban,Medium,High School,399,3,59.4,5,Books,5.8,14,No,No,0.0,69.3,2.0,4.1,No,10.1,181.3,53.1,0
CUST008155,49,Male,Urban,High,Master,131,4,94.49,20,Books,23.5,9,No,No,0.0,49.6,1.0,3.7,No,5.7,404.61,34.3,0
CUST008156,33,Female,Suburban,Medium,Bachelor,231,4,14.76,17,Fashion,62.9,9,Yes,No,0.0,17.9,1.0,3.8,No,17.1,70.18,23.3,0
CUST008157,40,Non-binary,Urban,Medium,Bachelor,36,1,63.7,10,Fashion,,10,No,No,0.0,39.7,0.0,4.6,No,19.2,67.46,39.9,0
CUST008158,25,Male,Urban,Medium,Bachelor,8,0,55.14,123,Fashion,22.4,15,Yes,No,0.0,32.8,0.0,3.6,No,19.5,0.0,45.3,1
CUST008159,43,Female,Urban,Medium,Master,467,6,75.45,3,Fashion,42.9,20,Yes,No,0.0,30.4,0.0,4.5,Yes,37.8,510.96,29.8,0
CUST008160,28,Male,Urban,Medium,Master,637,4,54.11,181,Fashion,24.0,12,Yes,No,0.0,31.4,0.0,4.5,No,30.5,232.02,58.5,0
CUST008161,36,Male,Rural,High,Bachelor,1989,32,233.51,57,Fashion,43.7,6,No,No,0.0,25.2,3.0,4.3,No,43.9,8451.94,33.8,0
CUST008162,48,Female,Urban,High,PhD,766,9,137.42,21,Sports,22.9,7,Yes,No,2.0,44.0,0.0,4.9,No,1.1,1321.75,44.9,0
CUST008163,47,Male,Urban,Medium,Master,150,1,80.3,49,Home,5.9,13,No,No,0.0,39.1,0.0,3.3,No,0.0,81.72,30.4,0
CUST008164,37,Male,Urban,Medium,Bachelor,1585,20,80.86,87,Home,73.3,11,Yes,No,0.0,14.3,0.0,4.3,Yes,52.8,1972.82,44.8,0
CUST008165,18,Female,Suburban,Medium,High School,1059,12,22.47,13,Fashion,45.9,12,Yes,No,1.0,38.2,0.0,,No,0.0,306.77,20.3,1
CUST008166,73,Male,Urban,Medium,Bachelor,514,5,21.87,55,Books,8.2,0,No,No,1.0,47.8,2.0,3.6,No,9.2,112.04,46.8,0
CUST008167,58,Female,Urban,Very High,Master,628,13,206.11,142,Books,60.1,4,Yes,No,1.0,28.3,4.0,4.6,No,33.9,3162.53,38.1,0
CUST008168,46,Male,Suburban,Medium,High School,515,5,91.95,13,Home,,9,Yes,No,,,1.0,4.7,Yes,18.2,518.37,16.8,0
CUST008169,28,Male,Suburban,Medium,Master,341,1,60.04,28,Home,11.2,15,Yes,No,0.0,49.6,,3.9,No,3.5,62.06,31.8,1
CUST008170,36,Male,Rural,Low,High School,263,1,27.71,106,Electronics,12.3,12,No,No,0.0,39.9,0.0,4.7,No,0.0,28.73,56.5,0
CUST008171,31,Female,Suburban,Low,High School,2658,10,10.0,2,Fashion,18.5,15,No,No,1.0,56.8,2.0,4.5,No,1.7,105.55,35.7,1
CUST008172,53,Female,Urban,Very High,Master,1927,28,225.86,0,Electronics,44.9,9,Yes,No,1.0,33.1,3.0,4.4,Yes,18.7,7175.93,27.4,0
CUST008173,41,Female,Suburban,High,Bachelor,284,3,99.87,100,Home,33.9,10,Yes,No,0.0,47.2,0.0,4.5,No,22.7,330.08,42.2,0
CUST008174,28,Female,Suburban,Medium,Bachelor,559,5,71.05,33,Fashion,43.7,10,No,No,0.0,34.5,0.0,4.8,No,7.4,401.82,31.0,1
CUST008175,32,Male,Urban,High,Bachelor,55,0,93.03,133,Sports,23.2,18,Yes,No,0.0,56.9,0.0,4.6,No,13.0,0.0,49.3,0
CUST008176,51,Female,Urban,Very High,High School,1079,21,182.83,79,Books,39.0,13,Yes,No,1.0,30.2,1.0,3.7,No,2.7,4288.64,37.3,1
CUST008177,57,Male,Urban,Medium,Bachelor,1562,19,72.95,4,Home,52.7,8,Yes,No,2.0,27.6,0.0,3.8,No,11.8,1605.18,18.6,0
CUST008178,56,Male,Urban,Medium,High School,524,11,81.66,89,Books,41.6,6,No,No,1.0,28.3,0.0,4.5,No,30.3,1010.36,22.6,0
CUST008179,47,Female,Urban,Medium,High School,59,0,95.95,7,Home,,13,Yes,No,0.0,36.0,0.0,4.3,Yes,12.5,0.0,21.4,0
CUST008180,34,Male,Rural,Medium,Master,559,6,96.6,0,Home,48.5,11,No,No,0.0,25.7,2.0,4.8,No,35.9,663.93,16.8,1
CUST008181,18,Female,Suburban,Medium,Bachelor,28,0,91.17,31,Fashion,13.5,13,Yes,No,0.0,,,4.5,Yes,0.6,0.0,62.2,0
CUST008182,41,Male,Urban,Medium,Master,1187,18,105.89,64,Home,41.3,17,Yes,No,1.0,39.7,,4.5,No,34.3,2142.18,37.4,1
CUST008183,37,Female,Urban,High,Master,586,11,87.05,163,Sports,33.6,13,Yes,No,0.0,47.0,1.0,4.6,No,34.2,1054.07,60.5,0
CUST008184,39,Male,Urban,High,Master,1400,16,126.16,92,Sports,32.3,13,Yes,No,1.0,48.4,3.0,4.6,No,29.5,2214.16,53.0,1
CUST008185,38,Non-binary,Urban,High,Bachelor,321,0,140.71,14,Electronics,14.7,6,Yes,No,0.0,40.5,0.0,3.7,No,8.2,0.0,29.3,1
CUST008186,22,Male,Suburban,Medium,High School,154,2,73.43,72,Fashion,51.7,13,Yes,No,0.0,36.3,1.0,4.4,Yes,4.9,169.64,42.4,1
CUST008187,44,Female,Suburban,Medium,High School,2032,17,43.5,94,Electronics,30.1,7,No,Yes,1.0,44.3,4.0,4.5,No,47.4,806.28,39.6,0
CUST008188,45,Female,Urban,Medium,Master,1702,15,66.74,84,Books,24.2,7,Yes,No,0.0,48.4,3.0,4.4,No,0.0,1073.78,33.3,0
CUST008189,46,Female,Urban,Very High,Master,50,1,240.64,1,Electronics,28.2,5,No,No,0.0,51.7,0.0,4.4,No,25.1,261.0,36.9,0
CUST008190,49,Female,Rural,Very High,Master,1536,25,151.36,24,Fashion,29.9,4,No,No,1.0,48.5,2.0,3.4,No,21.1,4123.42,34.4,1
CUST008191,45,Female,Urban,High,Master,1938,33,147.02,26,Books,63.6,10,Yes,No,0.0,23.4,5.0,,Yes,28.3,5777.36,27.5,1
CUST008192,33,Female,Urban,Low,Master,381,3,35.81,62,Home,46.2,13,No,No,1.0,31.9,0.0,4.9,Yes,8.1,122.32,36.7,0
CUST008193,37,Female,Urban,High,Bachelor,1488,13,94.93,27,Fashion,66.6,10,No,No,1.0,16.2,0.0,4.7,Yes,45.2,1480.66,34.9,0
CUST008194,39,Male,Urban,High,Master,405,10,170.35,24,Books,,11,Yes,No,0.0,48.4,0.0,4.4,Yes,24.7,1884.92,24.8,0
CUST008195,39,Female,Suburban,Medium,PhD,40,0,44.91,106,Electronics,24.8,9,No,No,0.0,55.8,0.0,3.5,No,12.2,0.0,27.2,0
CUST008196,49,Female,Suburban,High,High School,610,3,70.96,56,Electronics,3.9,7,Yes,No,0.0,67.3,2.0,,No,13.5,215.37,66.1,0
CUST008197,45,Female,Urban,Very High,High School,2025,27,102.52,14,Books,23.0,10,No,No,1.0,40.1,1.0,4.5,No,9.1,2959.03,36.0,0
CUST008198,62,Male,Urban,Medium,Bachelor,676,8,93.75,9,Home,56.7,1,Yes,No,0.0,25.7,1.0,3.8,Yes,14.9,877.58,41.5,0
CUST008199,64,Female,Suburban,Medium,Bachelor,135,1,61.47,8,Home,9.0,3,Yes,No,0.0,,1.0,4.5,No,0.3,63.13,30.7,0
CUST008200,38,Male,Urban,High,High School,391,6,121.23,3,Sports,,13,Yes,No,0.0,42.2,1.0,4.3,No,48.8,822.96,19.9,1
CUST008201,18,Female,Urban,Low,High School,56,0,42.32,77,Electronics,16.9,17,No,No,0.0,39.4,0.0,5.0,Yes,26.8,0.0,53.0,0
CUST008202,52,Male,Rural,Very High,Bachelor,702,9,223.88,9,Books,30.8,3,No,No,0.0,28.0,1.0,4.7,No,24.9,2201.1,37.4,1
CUST008203,31,Female,Suburban,Low,High School,601,2,45.75,177,Electronics,49.3,10,No,No,,30.6,0.0,4.1,No,11.8,105.03,61.9,0
CUST008204,28,Female,Suburban,Medium,Bachelor,641,10,57.84,365,Electronics,43.0,12,Yes,No,0.0,36.3,0.0,4.0,No,17.9,653.01,100.0,1
CUST008205,33,Male,Suburban,High,High School,34,1,99.36,82,Home,33.0,10,Yes,No,0.0,44.1,0.0,2.9,No,11.8,109.2,41.7,0
CUST008206,32,Female,Urban,Medium,Bachelor,1173,11,66.45,11,Fashion,9.5,16,Yes,No,1.0,70.1,2.0,4.6,No,11.2,751.78,39.8,0
CUST008207,45,Male,Rural,High,Master,1831,23,98.36,143,Electronics,83.3,3,Yes,No,2.0,10.9,2.0,4.2,Yes,23.1,2827.62,21.5,1
CUST008208,19,Female,Suburban,Low,Master,171,0,10.0,195,Books,60.4,13,Yes,No,0.0,24.1,0.0,4.2,Yes,0.0,0.0,35.3,0
CUST008209,25,Female,Urban,Low,Master,857,6,75.86,16,Fashion,40.5,13,Yes,No,0.0,25.4,1.0,4.7,No,0.0,510.46,43.6,1
CUST008210,42,Male,Urban,High,High School,469,4,90.11,83,Fashion,31.7,12,Yes,No,0.0,54.5,0.0,3.8,No,35.6,394.72,43.5,0
CUST008211,45,Female,Urban,High,Bachelor,558,4,161.05,177,Sports,12.3,10,No,No,1.0,41.6,1.0,4.5,No,0.0,667.97,74.7,1
CUST008212,45,Female,Urban,Medium,Master,204,0,61.58,34,Home,16.7,12,No,No,0.0,43.0,0.0,4.1,No,0.2,0.0,55.7,0
CUST008213,28,Male,Urban,Medium,High School,1323,15,59.57,35,Books,54.6,8,No,Yes,2.0,22.7,3.0,3.3,Yes,27.7,1039.91,20.2,0
CUST008214,26,Female,Urban,Medium,Master,1812,14,38.17,13,Fashion,55.6,16,Yes,No,0.0,22.6,0.0,4.9,Yes,18.5,623.51,31.1,1
CUST008215,31,Female,Urban,Medium,High School,652,5,53.4,168,Fashion,36.8,15,Yes,No,,46.0,,4.3,No,20.5,296.48,42.7,0
CUST008216,40,Male,Urban,Medium,Bachelor,114,2,73.58,3,Electronics,12.2,11,No,No,0.0,57.3,1.0,4.2,No,0.0,152.55,44.5,0
CUST008217,55,Male,Urban,High,PhD,630,6,105.0,69,Sports,8.4,12,No,No,0.0,52.2,0.0,4.6,No,4.2,645.88,59.1,0
CUST008218,18,Female,Urban,Medium,Bachelor,180,1,31.16,103,Electronics,52.5,15,Yes,No,0.0,25.1,1.0,4.5,Yes,0.0,36.07,40.4,0
CUST008219,35,Male,Urban,High,Bachelor,389,2,115.68,75,Home,8.8,20,Yes,No,0.0,40.6,0.0,4.0,No,17.9,237.47,50.9,0
CUST008220,22,Male,Urban,Medium,Master,600,6,56.85,8,Electronics,11.0,29,No,No,0.0,66.7,,,No,0.0,352.36,33.9,0
CUST008221,18,Male,Urban,Medium,High School,36,1,84.42,25,Electronics,21.8,23,Yes,No,0.0,35.4,0.0,4.5,No,22.6,89.94,27.5,0
CUST008222,49,Female,Suburban,Medium,PhD,175,3,93.35,30,Books,17.9,4,Yes,No,0.0,40.7,1.0,4.0,No,30.7,295.09,58.2,0
CUST008223,44,Female,Urban,Medium,Bachelor,1008,8,96.09,45,Sports,53.4,12,Yes,No,1.0,33.1,3.0,4.1,No,22.3,891.87,26.7,0
CUST008224,43,Male,Urban,Medium,PhD,27,1,29.23,53,Books,20.5,9,No,No,0.0,37.1,0.0,4.4,Yes,15.1,31.03,21.6,0
CUST008225,49,Female,Rural,Very High,Master,710,6,241.94,43,Sports,59.0,4,Yes,No,1.0,23.5,3.0,4.3,Yes,30.4,1708.58,27.1,1
CUST008226,32,Female,Suburban,High,Bachelor,193,5,143.81,29,Sports,,10,Yes,No,0.0,35.4,0.0,3.6,No,31.6,780.1,29.9,1
CUST008227,32,Non-binary,Suburban,High,Master,1449,15,122.3,1,Books,19.7,14,No,Yes,,41.3,2.0,4.6,No,38.7,1942.92,22.8,1
CUST008228,64,Female,Suburban,Medium,Bachelor,1617,12,70.55,46,Electronics,41.7,1,No,No,1.0,,2.0,4.6,No,0.8,952.51,24.5,1
CUST008229,35,Female,Urban,High,Master,1634,22,85.71,3,Home,44.1,17,No,No,2.0,29.8,7.0,4.5,No,53.5,2135.09,20.5,1
CUST008230,46,Male,Suburban,Medium,Master,73,0,39.54,26,Electronics,66.8,4,Yes,No,0.0,19.3,0.0,3.9,Yes,23.5,0.0,3.7,1
CUST008231,38,Male,Suburban,Medium,Bachelor,3541,46,109.89,71,Sports,41.5,10,Yes,Yes,1.0,24.3,5.0,4.3,Yes,30.5,5684.28,38.5,1
CUST008232,18,Male,Urban,Medium,High School,77,0,80.85,11,Fashion,3.5,18,No,No,0.0,73.7,0.0,4.2,No,0.0,0.0,45.0,0
CUST008233,18,Female,Suburban,Low,PhD,1020,9,62.99,29,Books,44.3,17,No,No,1.0,37.4,2.0,3.6,No,11.3,642.25,43.8,0
CUST008234,31,Female,Suburban,Medium,Bachelor,289,2,78.38,7,Sports,31.5,6,No,No,0.0,40.8,0.0,3.6,Yes,7.1,171.57,38.7,1
CUST008235,50,Male,Urban,Medium,High School,2422,20,48.36,93,Fashion,49.9,9,No,No,2.0,34.9,6.0,4.5,No,16.7,1111.99,55.1,0
CUST008236,47,Male,Urban,High,Master,0,0,25.74,25,Home,43.4,7,Yes,No,0.0,27.6,0.0,4.6,Yes,15.1,0.0,29.1,1
CUST008237,48,Female,Urban,High,Master,891,13,140.07,8,Electronics,37.9,10,Yes,No,0.0,36.2,1.0,4.6,No,3.0,2027.95,36.2,1
CUST008238,26,Male,Urban,Medium,Master,3101,27,10.0,183,Sports,37.6,22,Yes,Yes,1.0,36.0,3.0,4.7,No,16.1,300.46,65.3,0
CUST008239,57,Male,Urban,High,High School,996,13,210.69,8,Fashion,13.7,9,No,No,0.0,66.5,,,No,2.3,2851.54,47.3,0
